ID,City,State,Zip Code,lat,lon,Industry Type (subparts),Industry Type (sectors),total,size
1013147,Herlong,CA,96113,40.15,-120.12,HH,Waste,173.5,1
1003804,CANTON,OH,44706,40.74,-81.4,HH,Waste,628.25,1
1007700,Erie,CO,80516,40.02,-105.03,HH,Waste,702,1
1007550,HALIFAX,MA,2338,41.99,-70.9,HH,Waste,734.75,1
1004364,WATSONVILLE,CA,95076,36.91,-121.83,HH,Waste,815.75,1
1005821,Saginaw,MI,48609,43.44,-84.07,"C,HH",Waste,872.798,1
1003586,PORT ORCHARD,WA,98367,47.5,-122.78,HH,Waste,896.25,1
1006418,CHEBANSE,IL,60922,41.03,-87.87,HH,Waste,896.75,1
1007953,BORDENTOWN,NJ,8505,40.13,-74.71,"C,HH",Waste,916.7,1
1007575,Conroe,TX,77301,30.31,-95.43,HH,Waste,917.5,1
1005865,PALO ALTO,CA,94303,37.45,-122.1,HH,Waste,1090.75,1
1007225,Mt. Holly,NJ,8060,39.98,-74.77,HH,Waste,1123.75,1
1003587,BARRE,MA,1005,42.39,-72.08,HH,Waste,1140.25,1
1006348,CHARLESTON,IL,61920,39.5,-88.29,HH,Waste,1237.75,1
1002446,PORTLAND,OR,97203,45.6,-122.76,HH,Waste,1441.25,1
1001595,Kailua,HI,96734,21.38,-157.77,HH,Waste,1471.25,1
1006117,BILOXI,MS,39532,30.5,-88.94,HH,Waste,1549,1
1007685,GRANBY,MA,1033,42.22,-72.55,HH,Waste,1588.75,1
1006285,MILAN,IL,61264,41.38,-90.51,HH,Waste,1633.25,1
1013940,Byhalia,MS,38611,34.99,-89.65,HH,Waste,1700.25,1
1007015,Fresno,CA,93706,36.69,-119.95,HH,Waste,1949.5,1
1006088,AKRON,OH,44313,41.15,-81.56,HH,Waste,2276.25,1
1007712,BROKEN ARROW,OK,74014,36.09,-95.73,HH,Waste,2394.25,1
1003800,SAN LEANDRO,CA,94577,37.71,-122.19,"C,HH",Waste,2402.946,1
1004561,FORT WORTH,TX,76117,32.79,-97.24,HH,Waste,2543,1
1003867,WINDSOR,CT,6095,41.89,-72.71,"C,HH",Waste,2728.25,1
1004646,Dallas,TX,75253,32.69,-96.63,HH,Waste,2898.25,1
1007701,MORRIS,IL,60450,41.37,-88.41,"C,HH",Waste,2930,1
1011716,Hanford,CA,93230,36.31,-119.6,HH,Waste,3036,1
1004707,MANASSAS,VA,20112,38.63,-77.43,"C,HH",Waste,3050.05,1
1003611,JOSEPH CITY,AZ,86032,35,-110.34,HH,Waste,3356.75,1
1007558,SAN DIEGO,CA,92111,32.84,-117.15,HH,Waste,3419.75,1
1003744,BEECHER,IL,60401,41.38,-87.64,HH,Waste,3448,1
1003034,AUBURN,NY,13021,42.95,-76.59,"C,HH",Waste,3461.598,1
1002094,BLOOMINGTON,IL,61704,40.47,-89.03,HH,Waste,3493.25,1
1006215,SAN MARCOS,CA,92069,33.1,-117.18,HH,Waste,3508.75,1
1003871,Sugar Creek,MO,64050,39.14,-94.4,"C,HH",Waste,3558.6,1
1005633,ERIE,CO,80516,40.02,-105.03,HH,Waste,3605.25,1
1003509,GRANITE CITY,IL,62040,38.75,-90.16,HH,Waste,3775.75,1
1004600,MICHIGAN CITY,IN,46360,41.65,-86.9,"C,HH",Waste,3802.45,1
1007888,Macon,GA,31211,32.82,-83.51,HH,Waste,3818.5,1
1007907,LITTLETON,CO,80126,39.56,-104.93,HH,Waste,3926.75,1
1005092,Oxnard,CA,93036,34.22,-119.22,HH,Waste,3965.25,1
1004557,PLAINVILLE,MA,2762,42.04,-71.3,"C,HH",Waste,4099.45,1
1003556,POTTSTOWN,PA,19464,40.27,-75.65,"C,HH",Waste,4566.796,1
1003275,WASHINGTON,WV,26181,39.26,-81.68,TT,Waste,4593,1
1004403,PORTERVILLE,CA,93257,36.02,-119.1,HH,Waste,4745.75,1
1003532,TAUNTON,MA,2780,41.92,-71.09,HH,Waste,4757.25,1
1004384,Puyallup,WA,98375,47.1,-122.29,HH,Waste,5079.5,2
1005893,LINN,TX,78563,26.58,-98.19,HH,Waste,5241.25,2
1005530,KANE,PA,16735,41.67,-78.64,"C,HH",Waste,5370.8,2
1005898,LITTLE ROCK,AR,72209,34.71,-92.33,HH,Waste,5436,2
1004309,KANSAS CITY,KS,66102,39.11,-94.69,HH,Waste,5489.75,2
1010391,Middleborough,MA,2346,41.93,-70.83,"C,HH",Waste,5610.25,2
1003031,CONSTABLE,NY,12926,44.98,-74.34,"C,HH",Waste,5629.698,2
1007836,FREMONT,CA,94538,37.5,-121.99,HH,Waste,5798.75,2
1007975,LEEPER,PA,16233,41.39,-79.29,"C,HH",Waste,5846.15,2
1007691,Library,PA,15129,40.28,-79.99,"C,HH",Waste,5897.15,2
1008115,DOLTON,IL,60419,41.64,-87.59,HH,Waste,5909.75,2
1006550,SNOHOMISH,WA,98296,47.86,-122.12,"C,HH",Waste,5936.348,2
1007669,CHICOPEE,MA,1020,42.17,-72.54,"C,HH",Waste,6254.398,2
1007589,MACOMB,IL,61455,40.48,-90.64,"C,HH",Waste,6465.798,2
1006204,EAST PEORIA,IL,61611,40.68,-89.51,"C,HH",Waste,6799.592,2
1004310,NEW HUDSON,MI,48165,42.51,-83.62,HH,Waste,6863.75,2
1013635,Clarkston,UT,84305,41.93,-112.05,HH,Waste,6917.5,2
1004882,SANTA MARIA,CA,93454,34.95,-120.38,"C,HH",Waste,6943.15,2
1002469,MEXIA,TX,76667,31.61,-96.5,HH,Waste,6995,2
1010207,City of Redlands,CA,92373,34.09,-117.22,HH,Waste,7000,2
1003588,NORTHBROOK,IL,60062,42.11,-87.81,"C,HH",Waste,7019.438,2
1007611,FROSTBURG,MD,21532,39.61,-78.92,HH,Waste,7103,2
1007991,FORT MYERS,FL,33913,26.61,-81.76,HH,Waste,7238.75,2
1007647,WEST SUNBURY,PA,16061,41.02,-79.9,"C,HH",Waste,7247.594,2
1007026,BRIDGETON,MO,63044,38.77,-90.45,"C,HH",Waste,7281.842,2
1007688,ELIZABETH,PA,15037,40.25,-79.89,"C,HH",Waste,7446.75,2
1005900,DONNA,TX,78537,26.23,-98.03,HH,Waste,7691,2
1002091,LITCHFIELD,IL,62056,39.18,-89.65,"C,HH",Waste,7729.3,2
1003742,WESTCHESTER,IL,60154,41.83,-87.92,"C,HH",Waste,7750.748,2
1004484,PORT CLINTON,OH,43452,41.52,-83.02,"C,HH",Waste,7814.45,2
1006390,East Brunswick,NJ,8816,40.47,-74.39,HH,Waste,7882.25,2
1001991,ADRIAN,MI,49221,41.89,-84.06,HH,Waste,8227.5,2
1003395,WALNUT,CA,91789,34.04,-117.82,HH,Waste,8233,2
1006289,HILLSIDE,IL,60162,41.87,-87.89,"C,HH",Waste,8328.894,2
1004355,POPLAR BLUFF,MO,63902,36.89,-90.31,HH,Waste,8370.25,2
1007987,CORAL,PA,15731,40.49,-79.15,"C,HH",Waste,8478.048,2
1004354,MORROW,OH,45152,39.36,-84.17,HH,Waste,8513.5,2
1006277,LAS VEGAS,NV,89124,36.14,-115,HH,Waste,8535.25,2
1006173,WAIKOLOA,HI,96738,19.9,-155.88,HH,Waste,8672.25,2
1003283,WHITE PLAINS,KY,42464,37.15,-87.4,HH,Waste,8963.25,2
1006229,CONLEY,GA,30288,33.67,-84.34,HH,Waste,9006.25,2
1007932,SUMPTER TWP,MI,48111,42.11,-83.49,HH,Waste,9217.75,2
1007840,Aledo,TX,76008,32.71,-97.53,"C,HH",Waste,9541.812,2
1004321,Hopewell,PA,16650,40.13,-78.2,"C,HH",Waste,9553.748,2
1003743,DES PLAINES,IL,60016,42.07,-87.89,HH,Waste,9601.75,2
1007802,Bloomington,TX,77951,28.69,-96.91,HH,Waste,9655.5,2
1002564,DAVENPORT,IA,52804,41.47,-90.69,"C,HH",Waste,9732.6,2
1007580,JACKSON,MI,49201,42.29,-84.36,"C,HH",Waste,9758.1,2
1002491,CINCINNATI,OH,45232,39.19,-84.5,"C,HH",Waste,9943.5,2
1005064,WASHINGTON,UT,84780,37.14,-113.46,HH,Waste,9958.25,2
1003029,CANASTOTA,NY,13032,43.03,-75.71,"C,HH",Waste,9976,2
1002340,LAGRANGE,GA,30241,33.05,-84.96,HH,Waste,10360.25,2
1005619,TACOMA,WA,98409,47.23,-122.5,HH,Waste,10377.75,2
1004255,Roseboro,NC,28382,34.96,-78.45,HH,Waste,10767.25,2
1011676,Clearlake,CA,95422,38.95,-122.61,HH,Waste,10852.75,2
1007666,Russellville,KY,42276,36.89,-86.91,HH,Waste,10903.25,2
1007718,DAVIDSVILLE,PA,15928,40.23,-78.92,"C,HH",Waste,10945.148,2
1004558,ATWATER,OH,44201,41.02,-81.1,HH,Waste,10983,2
1000215,LEGGETT,TX,77350,30.83,-94.92,HH,Waste,11004,2
1004082,IRVINE,KY,40336,37.71,-83.98,"C,HH",Waste,11032.25,2
1006280,PHOENIX,AZ,85009,33.42,-112.12,HH,Waste,11050,2
1005782,WHITTIER,CA,90602,33.98,-118.02,HH,Waste,11103.5,2
1007686,CAIRNBROOK,PA,15924,40.12,-78.8,"C,HH",Waste,11173.25,2
1002786,LEBANON,PA,17046,40.36,-76.49,"C,HH",Waste,11262.2,2
1004559,CONLEY,GA,30288,33.66,-84.34,HH,Waste,11262.25,2
1006979,BALWIN,MO,63021,38.56,-90.53,HH,Waste,11405.25,2
1004673,INDEPENDENCE,LA,70443,30.69,-90.57,HH,Waste,11561,2
1005225,CASPER,WY,82601,42.87,-106.28,"C,HH",Waste,11877.25,2
1007721,HASTINGS,MI,49058,42.68,-85.29,"C,HH",Waste,11887.2,2
1004402,Tulare,CA,93274,36.15,-119.23,HH,Waste,11911.75,2
1003454,PUEBLO,CO,81005,38.22,-104.71,"C,HH",Waste,11941.95,2
1007963,WELLTON,AZ,85356,32.65,-114.04,"C,HH",Waste,12045.798,2
1003622,WILLIAMSTOWN,KY,41097,38.62,-84.53,"C,HH",Waste,12070.7,2
1006661,BOULDER,CO,80303,39.95,-105.2,HH,Waste,12086.75,2
1006744,Plainfield,IL,60585,41.68,-88.24,"C,HH",Waste,12126.4,2
1002004,Glen Burnie,MD,21060,39.19,-76.61,HH,Waste,12147.5,2
1003813,MODESTO,CA,95351,37.63,-120.85,HH,Waste,12158.75,2
1002086,HURRICANE,WV,25526,38.43,-82.02,HH,Waste,12397.5,2
1002493,BATAVIA,IL,60510,41.87,-88.29,"C,HH",Waste,12401.318,2
1007736,Eureka,CA,95503,40.76,-124.09,HH,Waste,12493,2
1011257,Charlottesville,VA,22903,38.02,-78.65,HH,Waste,12641.25,2
1007720,FREDERIC,MI,49733,44.85,-84.67,"C,HH",Waste,12763.444,2
1002436,BINGHAMTON,NY,13905,42.24,-75.99,"C,HH",Waste,12793.7,2
1002208,SARONA,WI,54870,45.7,-91.84,"C,HH",Waste,12841.6,2
1010389,Juneau,AK,99801,58.35,-134.5,"C,HH",Waste,12903.844,2
1003625,RACINE,WI,53406,42.71,-87.86,"C,HH",Waste,12905.5,2
1005254,SOUTHBRIDGE,MA,1550,42.11,-72.03,"C,HH",Waste,13204.538,2
1007902,SOLON,OH,44139,41.37,-81.47,HH,Waste,13271.25,2
1007028,MANISTEE,MI,49660,44.19,-86.26,"C,HH",Waste,13325.648,2
1003621,SHAWNEE,OK,74801,35.35,-96.8,HH,Waste,13329,2
1006747,AUSTIN,TX,78754,30.33,-97.62,HH,Waste,13339,2
1007586,JOHNSTOWN,PA,15909,40.45,-78.91,"C,HH",Waste,13503.496,2
1006207,Naperville,IL,60565,41.73,-88.08,"C,HH",Waste,13599.566,2
1003028,BATH,NY,14810,42.32,-77.38,"C,HH",Waste,13641.948,2
1000473,Dubuque,IA,52003,42.51,-90.68,"C,HH",Waste,13708.8,2
1006033,ROCHESTER,MN,55901,44.04,-92.58,HH,Waste,13736.5,2
1010128,Bastrop,LA,71220,32.78,-91.91,TT,Waste,14138.75,2
1007892,WELLFORD,SC,29385,34.93,-82.08,"C,HH",Waste,14145.75,2
1006283,JOHNSTON,RI,2919,41.8,-71.52,"C,HH",Waste,14257.696,2
1007769,RIO RANCHO,NM,87124,35.28,-106.67,HH,Waste,14387,2
1008012,CALUMET CITY,IL,60409,41.64,-87.57,"C,HH",Waste,14393.996,2
1012955,Northumberland,NY,12831,43.19,-73.61,"C,HH",Waste,14531.444,2
1003521,CONESTOGA,PA,17516,39.96,-76.44,"C,HH",Waste,14648.8,2
1002581,TOLEDO,OH,43611,41.7,-83.49,"C,HH",Waste,14700.4,2
1001639,WINSLOW,IN,47598,38.32,-87.21,"C,HH",Waste,14725.942,2
1007652,FRANKFORT,NY,13340,43.07,-75.13,HH,Waste,15318.25,2
1007826,Harrisonburg,VA,22801,38.4,-78.9,"C,HH",Waste,15333.75,2
1001642,MOREHEAD,KY,40351,38.18,-83.55,"C,HH",Waste,15362.742,2
1003626,EVANSVILLE,IN,47720,38.04,-87.59,HH,Waste,15505.75,2
1005412,LONGVIEW,WA,98632,46.11,-122.91,HH,Waste,15761.75,2
1002588,VERO BEACH,FL,32968,27.58,-80.48,HH,Waste,15782,2
1003623,THREE OAKS,MI,49128,41.78,-86.65,"C,HH",Waste,15858.25,2
1007728,CARSONVILLE,MI,48419,43.44,-82.73,"C,HH",Waste,15863.6,2
1007291,MARRIOTTSVILLE,MD,21104,39.31,-76.9,"C,HH",Waste,16060.442,2
1007951,SUN VALLEY,CA,91352,34.24,-118.38,"C,HH",Waste,16119.596,2
1004548,Visalia,CA,93291,36.39,-119.39,HH,Waste,16209.5,2
1006746,Sinton,TX,78387,28.02,-97.56,HH,Waste,16413.5,2
1005032,MANKATO,MN,56001,44.12,-94.09,"C,HH",Waste,16602.198,2
1006135,MINDEN,LA,71055,32.63,-93.39,HH,Waste,16692.5,2
1006464,FOUNTAIN,CO,80817,38.68,-104.63,"C,HH",Waste,16736.75,2
1001935,SPRINGFIELD,NE,68059,41.1,-96.16,"C,HH",Waste,16759.8,2
1007633,HANOVER PARK,IL,60133,41.95,-88.14,"C,HH",Waste,16824.9,2
1013905,Templeton,CA,93465,35.52,-120.64,"C,HH",Waste,16836.75,2
1009137,North Arlington,NJ,7031,40.78,-74.12,"C,HH",Waste,16929.9,2
1002593,NORTHAMPTON,MA,1060,42.29,-72.72,"C,HH",Waste,16952,2
1003614,Sherman,TX,75091,33.58,-96.53,HH,Waste,17034.75,2
1007673,LAKE MILLS,IA,50450,43.39,-93.57,"C,HH",Waste,17108.4,2
1007813,MOUNT VERNON,AL,36560,31.05,-88.04,HH,Waste,17206.5,2
1007007,College Park Road,GA,30349,33.67,-84.57,HH,Waste,17210.25,2
1011669,Clovis,CA,93612,36.94,-119.69,HH,Waste,17272.5,2
1007073,BAYLIS,IL,62314,39.72,-90.84,"C,HH",Waste,17487.35,2
1007935,GREENCASTLE,PA,17225,39.8,-77.81,"C,HH",Waste,17490.394,2
1004308,EDEN PRAIRIE,MN,55347,44.83,-93.45,HH,Waste,17685.5,2
1001568,CURTIS BAY,MD,21226,39.21,-76.56,HH,Waste,17796.5,2
1003104,Wheeling,WV,26058,40.16,-80.64,"C,HH",Waste,17872.498,2
1005165,MERIDIAN,MS,39301,32.38,-88.61,HH,Waste,17951,2
1007579,COSHOCTON,OH,43812,40.22,-81.83,HH,Waste,18124,2
1007854,CELESTE,TX,75423,33.18,-96.13,HH,Waste,18309.75,2
1004013,MISSOULA,MT,59802,46.9,-114.01,"C,HH",Waste,18346.85,2
1006201,ELOY,AZ,85231,32.77,-111.32,"C,HH",Waste,18362.498,2
1010309,Blountville,TN,37617,36.51,-82.39,TT,Waste,18405,2
1005524,Chapel Hill,NC,27516,35.97,-79.08,HH,Waste,18419.75,2
1004868,LOMPOC,CA,93436,34.63,-120.48,HH,Waste,18679.5,2
1004052,PARADISE,CA,95969,39.68,-121.73,HH,Waste,19086.5,2
1002168,COLUMBUS,IN,47201,39.22,-85.8,HH,Waste,19097.75,2
1003411,ALDERSON,OK,74522,34.89,-95.69,HH,Waste,19149.75,2
1007705,WEYERHAEUSER,WI,54895,45.45,-91.36,"C,HH",Waste,19217.842,2
1011371,Woodland,CA,95776,38.59,-121.68,HH,Waste,19333.5,2
1004980,FORT MOHAVE,AZ,86426,35.02,-114.51,"C,HH",Waste,19509.596,2
1003361,ROLLING HILLS ESTATES,CA,90274,33.79,-118.35,HH,Waste,19513,2
1001633,RAGLAND,AL,35131,33.68,-86.25,HH,Waste,19703.25,2
1003505,BLOOMINGTON,IN,47408,39.28,-86.47,HH,Waste,19789.5,2
1002090,OTTAWA,IL,61350,41.34,-88.91,"C,HH",Waste,19999.4,2
1007584,HEDGESVILLE,WV,25427,39.57,-77.98,"C,HH",Waste,20000.35,3
1003466,CAVE CREEK,AZ,85331,33.8,-111.99,HH,Waste,20011.5,3
1007742,GLENCOE,MN,55336,44.82,-94.25,"C,HH",Waste,20150.648,3
1003328,AVENAL,CA,93204,36.01,-120.12,HH,Waste,20199.75,3
1005462,Gloversville,NY,12078,43.05,-74.31,HH,Waste,20204.5,3
1003693,STANFORD,KY,40484,37.46,-84.67,"C,HH",Waste,20230.85,3
1004692,REDLANDS,CA,92373,34.01,-117.22,HH,Waste,20272,3
1003692,FORT WAYNE,IN,46809,41.04,-85.21,"C,HH",Waste,20389.2,3
1007332,ELKHART,IN,46517,41.63,-85.98,HH,Waste,20486.25,3
1007681,Danville,AR,72833,35.09,-93.21,HH,Waste,20498,3
1007614,Pine Bluff,AR,71603,34.2,-92.1,HH,Waste,20520.75,3
1005478,Gary,IN,46402,41.58,-87.41,HH,Waste,20558.25,3
1006216,Merced,CA,95348,37.39,-120.5,HH,Waste,20565.5,3
1004897,NEW CASTLE,DE,19720,39.71,-75.53,HH,Waste,20667.75,3
1003412,LA GRANGE,MO,63448,40.02,-91.52,HH,Waste,20860.5,3
1002096,SPRINGFIELD,IL,62707,39.86,-89.61,"C,HH",Waste,20880.8,3
1005259,MORRISONVILLE,NY,12962,44.69,-73.59,"C,HH",Waste,21124.008,3
1004691,COLTON,CA,92324,34.05,-117.34,HH,Waste,21143.75,3
1010110,Chillicothe,OH,45601,39.25,-82.99,TT,Waste,21188.5,3
1002558,EASTOVER,SC,29044,34.01,-80.68,HH,Waste,21203,3
1003667,Roanoke,VA,24014,37.25,-79.86,HH,Waste,21264.75,3
1003456,WASHINGTON,PA,15301,40.21,-80.26,"C,HH",Waste,21432.254,3
1007944,EAST CARBON,UT,84520,39.54,-110.47,"C,HH",Waste,21543.498,3
1007096,STAFFORD,VA,22554,38.38,-77.41,"C,HH",Waste,21565.8,3
1001668,Lake Worth,FL,33467,26.59,-80.19,HH,Waste,21607.5,3
1002473,Robstown,TX,78380,27.72,-97.65,HH,Waste,21621.75,3
1001844,MC CLELLANDTOWN,PA,15458,39.89,-79.84,"C,HH",Waste,21671.1,3
1007841,LANCASTER,CA,93535,34.75,-118.12,"C,HH",Waste,21722.8,3
1007834,WHITELAW,WI,54247,44.17,-87.83,"C,HH",Waste,21747.67,3
1007266,CAYUGA,IN,47928,39.91,-87.42,II,Waste,21958.25,3
1006260,LEWISBURG,TN,37091,35.46,-86.84,"C,HH",Waste,22000.794,3
1004894,JOHNSTOWN,NY,12095,43.01,-74.48,"C,HH",Waste,22009.748,3
1003105,AMANDA,OH,43102,39.59,-82.71,"C,HH",Waste,22125.15,3
1003994,Sawyer,ND,58781,47.97,-101.09,TT,Waste,22578.5,3
1005820,CENTERPOINT,IN,47840,39.48,-86.99,HH,Waste,22612,3
1001993,PINCONNING,MI,48650,43.9,-83.95,"C,HH",Waste,22619.948,3
1010184,Mobile,AL,36610,30.75,-88.05,TT,Waste,22632,3
1006090,RIDGELAND,SC,29936,32.4,-80.93,"C,HH",Waste,22644.05,3
1005397,JONESBORO,AR,72403,35.72,-90.68,HH,Waste,22665,3
1004261,PHOENIX,AZ,85027,33.71,-112.13,HH,Waste,22733.75,3
1003357,Monroe,LA,71213,32.48,-91.99,"C,HH",Waste,22770.5,3
1007808,CHERRYVALE,KS,67335,37.22,-95.58,"C,HH",Waste,22774.55,3
1006251,TAYLORVILLE,IL,62568,39.56,-89.37,"C,HH",Waste,22904.37,3
1010671,Broadview Heights,OH,44147,41.31,-81.66,HH,Waste,22910.25,3
1007062,UNION CITY,TN,38261,36.4,-89.15,"C,HH",Waste,22952.75,3
1005356,PRINEVILLE,OR,97754,44.3,-120.92,HH,Waste,22978.25,3
1003624,JEFFERSON CITY,MO,65101,38.54,-92.1,"C,HH",Waste,23056.8,3
1007704,BERLIN,WI,54923,43.96,-88.91,"C,HH",Waste,23117.232,3
1006293,ONTARIO,CA,91761,34.04,-117.56,HH,Waste,23295.75,3
1010987,Greenville,NC,27834,35.6,-77.43,HH,Waste,23390.5,3
1006597,CALLAHAN,FL,32011,30.6,-81.82,HH,Waste,23426.25,3
1007224,OSHKOSH,WI,54901,44.09,-88.55,"C,HH,TT",Waste,23511.534,3
1002514,HOUSTON,TX,77016,29.87,-95.27,HH,Waste,23565.25,3
1006964,EAU CLAIRE,WI,54703,44.84,-91.37,"C,HH",Waste,23622.15,3
1007726,Bristol,WI,53104,42.58,-88.04,"C,HH",Waste,23687.614,3
1007858,Fort Worth,TX,76103,32.77,-97.26,HH,Waste,23709.75,3
1005026,LaGrange,NC,28551,35.29,-77.71,HH,Waste,23987.75,3
1007692,IRWIN,PA,15642,40.39,-79.68,"C,HH",Waste,23991.3,3
1002799,Tucson,AZ,85756,32.12,-110.88,HH,Waste,23995.5,3
1001845,WISCONSIN RAPIDS,WI,54495,44.41,-89.85,"C,HH",Waste,24192.496,3
1002224,CAMP PENDLETON (MIL RES),CA,92055,33.02,-116.84,HH,Waste,24226.75,3
1000216,Kekaha,HI,96752,21.98,-159.74,HH,Waste,24416.5,3
1006858,Atlanta,GA,30318,33.79,-84.46,HH,Waste,24598.75,3
1006221,WATSONVILLE,CA,95076,36.92,-121.82,HH,Waste,24957.25,3
1007988,ATHENS,TN,37303,35.39,-84.59,HH,Waste,24999,3
1003812,IOWA CITY,IA,52246,41.65,-91.63,"C,HH",Waste,25069.598,3
1007001,EUGENE,OR,97405,43.96,-123,HH,Waste,25169.25,3
1001581,Far Rockaway,NY,11691,40.6,-73.76,HH,Waste,25174,3
1006910,Fulton,NY,13069,43.35,-76.43,C,Waste,25204.616,3
1013587,Beatrice,NE,68310,40.22,-96.77,HH,Waste,25275,3
1006758,GOLDEN,CO,80403,39.86,-105.23,HH,Waste,25425.25,3
1007859,TULLAHOMA,TN,37388,35.39,-86.31,HH,Waste,25811.75,3
1007284,Sawyer,ND,58781,47.98,-101.1,"C,HH",Waste,25847.498,3
1010769,Lexington,NE,68850,40.95,-99.75,"C,HH",Waste,25853.85,3
1004242,LAUGHLIN,NV,89028,35.08,-114.64,"C,HH",Waste,25883.2,3
1007646,NORRIDGEWOCK,ME,4957,44.71,-69.85,"C,HH",Waste,25912.336,3
1012394,Grovetown,GA,30813,33.49,-82.24,HH,Waste,26126,3
1005715,Carver,MA,2330,41.81,-70.72,"C,HH",Waste,26233.05,3
1006197,IMPERIAL,CA,92251,32.85,-115.48,HH,Waste,26325.5,3
1009930,Buttonwillow,CA,93206,35.4,-119.61,TT,Waste,26436,3
1010845,Croton-on-Hudson,NY,10520,41.2,-73.89,"C,HH",Waste,26482.4,3
1004235,SWEDESBORO,NJ,8085,39.71,-75.28,"C,HH",Waste,26519.2,3
1002183,GEORGETOWN,DE,19947,38.6,-75.43,HH,Waste,26565,3
1003612,FLORENCE,AZ,85232,33.01,-111.43,HH,Waste,26601.25,3
1004026,DANVILLE,IL,61832,40.1,-87.6,"C,HH",Waste,26636.1,3
1004423,Greenville,SC,29607,34.81,-82.33,HH,Waste,26659,3
1002555,CAREY,OH,43316,40.91,-83.33,"C,HH",Waste,27069.85,3
1002716,BIRDSBORO,PA,19508,40.3,-75.91,"C,HH",Waste,27160.498,3
1006303,MILLINGTON,TN,38053,35.32,-89.95,"C,HH",Waste,27266.35,3
1002699,POCATELLO,ID,83204,42.79,-112.37,"C,HH",Waste,27340.812,3
1005697,MODOC,IN,47358,40.08,-85.11,"C,HH",Waste,27668.636,3
1004003,APACHE JUNCTION,AZ,85219,33.38,-111.53,HH,Waste,27743.75,3
1007634,TULLYTOWN,PA,19007,40.13,-74.8,"C,HH",Waste,27791.514,3
1005860,MORA,MN,55051,45.85,-93.35,"C,HH",Waste,27812.3,3
1005214,GREENSBURG,IN,47240,39.35,-85.62,"C,HH",Waste,27822.834,3
1010982,Winterset,IA,50273,41.33,-94.03,HH,Waste,27952.5,3
1004240,BUCKEYE,AZ,85326,33.22,-112.64,HH,Waste,28139,3
1007729,HARRISON,MI,48625,44,-84.8,"C,HH",Waste,28194.276,3
1004797,PITTSFIELD,MA,1201,42.47,-73.19,C,Waste,28212.016,3
1004840,Burley,ID,83318,42.46,-114.01,"C,HH",Waste,28251.74,3
